,Unnamed: 0,Dept,Number,Course_Name,Professor,Start_Time,End_Time,Location,Description,Pre/coreqs,Offered,Dept + Number,Median Grade,Semester (Ex: SP21),Pre/Coreqs,ID,Name,Number_of_Ratings,Average_Rating,Difficulty,Take Again
750,724.0,ANTHR,2846.0,Magic and Witchcraft in the Greco-Roman World,Caitlin Barrett,02:45PM,04:00PM,Uris Hall 202,"This introductory course explores the roles of amulets, love potions, curse tablets, and many other magical practices in ancient Greek and Roman societies. In this course, you will learn how to invoke the powers of Abrasax, become successful and famous, get people to fall desperately in love with you, and cast horrible curses on your enemies! We will also examine a range of ancient and modern approaches to ""magic"" as a concept: what exactly do we mean by ""magic,"" and how does it relate to other spheres of activity, like religion, science, and philosophy? When people (in ancient times or today) label the activities of others as ""magic,"" what are the social and political consequences of that act? As we investigate the practices that Greeks and Romans considered ""magical,"" we will also explore what those practices can teach us about many other aspects of life in the past, such as social class, gender, religion, and ethnic and cultural identity.",,Spring.,ANTHR 2846,,,[],1721146.0,Caitlin Barrett,8.0,4.7,2.5,100.0
751,719.0,ANTHR,2400.0,Cultural Diversity and Contemporary Issues,Magnus Fiskesjo,12:25PM,01:15PM,Goldwin Smith Hall G64-Kau Aud,"This course will introduce students to the meaning and significance of forms of cultural diversity for the understanding of contemporary issues. Drawing from films, videos, and selected readings, students will be confronted with different representational forms that portray cultures in various parts of the world, and they will be asked to examine critically their own prejudices as they influence the perception and evaluation of cultural differences. We shall approach cultures holistically, assuming the inseparability of economies, kinship, religion, and politics, as well as interconnections and dependencies between world areas such as Africa, Latin America, the West. Among the issues considered: political correctness and truth; nativism and ecological diversity; race, ethnicity, and sexuality; sin, religion, and war; global process and cultural integrity.",,"Spring, Summer.",ANTHR 2400,B+,SP21,[],726602.0,Magnus Fiskesjo,21.0,2.9,2.1,63.6364
752,742.0,ANTHR,4478.0,Taboo and Pollution,Magnus Fiskesjo,12:25PM,02:20PM,Goldwin Smith Hall 160,"This course is an in-depth introduction to the study of taboo, dirt, and cleanliness. The core concern is the relation between taboo and subjectivity, the making of persons and communities. We'll examine a range of actual examples from around the world, including taboos around sexuality, hair, and blood; food taboos, and other taboos governing religious practices; disgust, fear, and avoidance; modern and contemporary conceptions of hygiene, filth, and waste treatment; as well as the ideas underlying racism and social purity, built on the logic of taboo. We'll survey and discuss a wealth of writings, including the latest attempts to re-think and understand the classic topic of taboo. This is mainly through anthropologists such as Valeri, Douglas, Steiner, and others, and through crucial contributions from psychology and literary studies, with Freud, Kristeva, and others. Students will engage in research and writing, including on their own personal experiences.",,Spring.,ANTHR 4478,,,[],726602.0,Magnus Fiskesjo,21.0,2.9,2.1,63.6364
753,766.0,ANTHR,7478.0,Taboo and Pollution,Magnus Fiskesjo,12:25PM,02:20PM,Goldwin Smith Hall 160,"This course is an in-depth introduction to the study of taboo, dirt, and cleanliness. The core concern is the relation between taboo and subjectivity, the making of persons and communities. We'll examine a range of actual examples from around the world, including taboos around sexuality, hair, and blood; food taboos, and other taboos governing religious practices; disgust, fear, and avoidance; modern and contemporary conceptions of hygiene, filth, and waste treatment; as well as the ideas underlying racism and social purity, built on the logic of taboo. We'll survey and discuss a wealth of writings, including the latest attempts to re-think and understand the classic topic of taboo. This is mainly through anthropologists such as Valeri, Douglas, Steiner, and others, and through crucial contributions from psychology and literary studies, with Freud, Kristeva, and others. Students will engage in research and writing, including on their own personal experiences.",,Spring.,ANTHR 7478,,,[],726602.0,Magnus Fiskesjo,21.0,2.9,2.1,63.6364
754,767.0,ANTHR,7520.0,Southeast Asia: Readings in Special Problems,Magnus Fiskesjo,,,,Independent reading course on topics not covered in regularly scheduled courses. Students select a topic in consultation with the faculty member who has agreed to supervise the course work.,,"Fall, Spring.",ANTHR 7520,,,[nan],726602.0,Magnus Fiskesjo,21.0,2.9,2.1,63.6364
755,720.0,ANTHR,2440.0,The Social Life of Money,Amiel Bize,10:10AM,11:00AM,Rockefeller Hall 132,"What is money? How do people use money in the real world? How are technological innovations changing people's perceptions of money? This course introduces anthropological perspectives on economy and society through a variety of ethnographic studies of money and finance. Topics of discussion include ""primitive money"" and colonial currencies, the uses of money in religious and ritual practices, social and cultural meanings of numbers, mobile money, crypto-currency and other alternative currency systems, and the social life of finance.",,"Spring, Summer.",ANTHR 2440,,,[],,,,,,
756,732.0,ANTHR,3487.0,Racial Capitalism,Amiel Bize,02:45PM,04:00PM,McGraw Hall B65,"This course introduces students to a tradition of radical scholarship on the articulations of race and racism with capitalism, and uses it as a frame through which to examine the ongoing role of racialized difference in structuring capitalist extraction. Beginning with chattel slavery's role in the origins of capitalism and moving into contemporary settings, the course will examine how capitalism produces race, how race shapes the accumulation of wealth, and what the role of an ""activist"" scholarship is in making these links visible. Readings will include the work of Black radical scholars as well as historical and ethnographic studies of the U.S. and global contexts—including discussions of plantation slavery, carceral capitalism, the 2008 mortgage crisis, and global labor migration.",,Spring.,ANTHR 3487,,,[],,,,,,
757,758.0,ANTHR,6487.0,Racial Capitalism,Amiel Bize,02:45PM,04:00PM,McGraw Hall B65,"This course introduces students to a tradition of radical scholarship on the articulations of race and racism with capitalism, and uses it as a frame through which to examine the ongoing role of racialized difference in structuring capitalist extraction. Beginning with chattel slavery's role in the origins of capitalism and moving into contemporary settings, the course will examine how capitalism produces race, how race shapes the accumulation of wealth, and what the role of an ""activist"" scholarship is in making these links visible. Readings will include the work of Black radical scholars as well as historical and ethnographic studies of the U.S. and global contexts—including discussions of plantation slavery, carceral capitalism, the 2008 mortgage crisis, and global labor migration.",,Spring.,ANTHR 6487,,,[],,,,,,
758,721.0,ANTHR,2465.0,Global Heritage,Adam Smith,09:40AM,10:55AM,Sibley Hall 101,"Heritage typically conjures images of a glorified human past, and evokes sentiments of care for lost or endangered cultures that symbolize humanity's diversity. But heritage is also the foundation for a multi-billion dollar tourist industry and a basis for claims to national sovereignty. A closer look at heritage reveals institutions, places, and things possessed of extraordinary power. Drawing on case studies from around the world, this course attends to the complexities of heritage today. Topics include heritage ethics, tourism and the marketing of the past, approaches to preservation and management, disputed heritage and violence, heritage ideologies from nationalism to universalism, participation and inequality from the grassroots to the global, counterheritage, and the practice of public archaeology. Students apply insights gained by designing projects as heritage practitioners, engaged with heritage-scapes at Cornell and beyond.",,Spring.,ANTHR 2465,,,[],2585993.0,Adam Smith,3.0,3.7,3.0,66.6667
759,737.0,ANTHR,4250.0,Archaeological Research Design,Adam Smith,09:05AM,11:00AM,McGraw Hall 125,"This studio-style seminar provides an in-depth examination of the principles and practices of archaeological research design. We will examine all aspects of the research process, from concept formation, to methodology, to ethical practice and data management. Over the course of the semester, students will undertake a series of projects that will build incrementally into a research proposal. We will focus on developing the skills vital to designing archaeological research, starting with the formulation of a question and continuing through the exploratory process of defining proper sites, assemblages, analytical techniques, and presentation of findings. Class sessions will focus on designing research projects examining case studies drawn from world archaeology and student research projects.",Prerequisite: at least two courses in archaeology.,Spring.,ANTHR 4250,,,[],2585993.0,Adam Smith,3.0,3.7,3.0,66.6667
